prediction_id,ticker,direction,video_id,company_name,quote,v1_verdict,v1_confidence,v1_reason,v2_verdict,v2_confidence,v2_reason,v2_suggested_ticker,input_tokens,output_tokens,call_cost_usd,quote_located,run_at
614911,MSTR,bearish,PNYAm5KPmro,Strategy Inc,I'm very bearish on that. I still need to do my video on that. Who knows? Maybe maybe we'll go through all the STRTC stuff today.,MIS_ATTRIBUTION,0.85,"The bearish sentiment in the quote is directed at 'STRC/STRTC' (feeder funds), not MSTR directly, even though MSTR is mentioned earlier in the surrounding context as a trigger for the broader discussion.",MIS_ATTRIBUTION,0.85,"The bearish quote refers to 'STRC'/'STRTC' (a feeder fund related to Bitcoin/MicroStrategy ecosystem), not MSTR itself — the speaker is discussing what happens *if* MSTR gets flushed out, but the bearish prediction is explicitly about STRC/STRTC, not MSTR.",,1010,116,0.00477,True,2026-04-19T11:42:26Z
614834,SH,bearish,TbgWVYak-qU,,"The slow bleed continues, right? Continue. It's like when you die in Super Smash Brothers. Continue. A sustained weak unemployment and eventual weak spending in turn risks kicking off a downward cycle slowly at first then all at once.",MIS_ATTRIBUTION,0.85,"The quote discusses broad macroeconomic conditions (unemployment, consumer spending, economic cycles) without any specific reference to SH (ProShares Short S&P500 ETF) by name, ticker, or product description.",REAL_ATTRIBUTION,0.85,"SH is the inverse S&P ETF and fits as a proxy for a bearish macro/economic outlook; the speaker describes a slow economic downward cycle, which is thematically consistent with a bearish S&P position via SH.",,1033,90,0.004449,True,2026-04-19T11:42:29Z
614886,SPY,bullish,AOVbnLrBBzk,State Street SPDR S&P 500 ETF Trust,"So, uh, we should have a pretty clean path in the alpha report. What was it yesterday? We're looking at call options for 60 I think it was 607 I think it was 607 on the Q's for Friday and uh right now the Q's are looking at 610 so and and we were we were buying those when the Q's were at 594 so uh you know that's because after we got through the ADP data we're like well should have two bullish catalysts coming up now I don't have time to sit around all day long because I end up having to go to houses uh to watch options. So I I trade options less than I used to because uh you know I'm dealing with so much real estate but the setups are still there. You know we still do that. That's why I like doing the alpha report in the morning. So it's like hey here's the setup. Here's what I'm looking at. Here's what I'd be doing.",MIS_ATTRIBUTION,0.9,"The quote exclusively discusses 'the Q's' (QQQ/Nasdaq ETF) call options, not SPY or the S&P 500, making this a mis-attribution to the wrong ticker.",MIS_ATTRIBUTION,0.9,"The speaker is exclusively discussing call options on 'the Q's' (QQQ/Nasdaq), not SPY or the S&P 500, so attaching this bullish prediction to SPY has no thematic or implicit link.",,1353,89,0.005394,True,2026-04-19T11:42:33Z
608532,NVDA,bearish,3o34HPDO2tw,NVIDIA Corporation,"And so, uh, as you all know, Palanteer is a pretty large position in my personal portfolio, which I've been holding for a long time, and I'm currently up around a thousand% on it, too. I will actually be doing an update video on my personal portfolio soon, by the way. So, uh, make sure you stay tuned for that, or you're subscribed. We'll have a lot to talk about there, too. But I do have to be honest with you guys about Palanteer at the current moment. And that's that even though I do have a lot writing on the stock, I actually agree a fair bit with both sides here. Because on one hand, like Bur, I agree that the valuation is technically, you know, pretty crazy and in a bubble. I do think it's much too high at the current moment from a fundamentals perspective, which is why I'm no longer buying any new shares myself at these levels. it just doesn't make, you know, a whole lot of sense to keep buying more when I already have a large position that I'm up so much on. However, I'm also not selling any of my position either. And I certainly could never bring myself to short a stock like this because despite being in a bubble, it's one that I'm not so sure will be bursting anytime soon, but rather I think it's one that will just kind of deflate and inflate at various times with a lot of volatility, but with an overall upward trajectory long term, just like we've seen, by the way, with other highly valued stocks that also held incredible businesses like Amazon or Tesla and others who, by the way, they did too experience crashes at various times.",MIS_ATTRIBUTION,0.99,"The quote is entirely about Palantir (PLTR), not NVIDIA, discussing the speaker's personal position in Palantir and its valuation.",MIS_ATTRIBUTION,0.97,"The entire quote discusses Palantir (PLTR), not NVIDIA — there is no thematic, sector, or implicit link between the content and NVDA.",,1641,69,0.005958,True,2026-04-19T11:42:35Z
612295,QQQ,bearish,faZJ019oiJE,,"The feeling it has in the market, at least from kind of my perspective, right now it's been a thing I've been waiting for. It's getting much much closer to that at this point in time.",UNCERTAIN,0.5,"The quote discusses broad market sentiment and valuation (forward P/E, investor bullishness) without explicitly mentioning QQQ, but QQQ as a broad market index proxy could reasonably be the subject of this general market discussion.",REAL_ATTRIBUTION,0.82,"The speaker is discussing broad market valuation (forward P/E, investor sentiment extremes) and a coming market top, which maps to a bearish QQQ as a broad tech/market theme ETF proxy.",,992,83,0.004221,True,2026-04-19T11:42:38Z
612339,TLT,bullish,KQO9iU1br2Q,,"President Trump has been asking for 1% federal funds rate. That would bring us down to some of the lowest levels that we have seen really ever. And the chairperson of the Federal Reserve Bank is going to have his term expire on May 15th, 2026. And when his term expires, President Trump is going to pick a new head of the Federal Reserve Bank.",UNCERTAIN,0.55,"The quote discusses Federal Reserve interest rate policy which directly affects TLT (long-term Treasury bond ETF), but TLT is never explicitly mentioned in the extracted quote or surrounding context, making attribution uncertain.",REAL_ATTRIBUTION,0.92,"TLT is the long-duration Treasury ETF and directly benefits from falling interest rates; the quote discusses Trump pushing for aggressive Fed rate cuts, which is a classic bullish macro driver for TLT.",,1029,76,0.004227,True,2026-04-19T11:42:40Z
612552,AIR,bullish,tPjm5Bt_klc,AAR Corp,if we do get a rearming Europe in order to counter Russia then yeah I mean the profits for these companies are going to be good and I think what worries me about this war in Europe potentially if it does happen is that historically the US has profited hugely from European Wars,MIS_ATTRIBUTION,0.95,"The quote discusses European defense companies (Airbus, BAE Systems, Rheinmetall, etc.) and general rearming themes, with no mention of AAR Corp or its business.",RETAG,0.88,"The speaker is discussing European defense companies and the broader defense sector rearming theme, not AAR Corp specifically; the appropriate sector ETF for defense is ITA.",ITA,1012,72,0.004116,True,2026-04-19T11:42:43Z
612554,RR,bullish,tPjm5Bt_klc,Richtech Robotics Inc,the European ones maybe um Rolls-Royce would benefit ba systems would probably benefit um Airbus maybe um but I still think that some of the US contractors or some of the US companies are going to benefit from the European spending,MIS_ATTRIBUTION,0.99,"The quote references Rolls-Royce (the aerospace/defense company, ticker RR on London Stock Exchange) in the context of European defense spending, not Richtech Robotics Inc (RR on Nasdaq).",MIS_ATTRIBUTION,0.98,"The quote discusses European defense companies (Rolls-Royce, BAE Systems, Airbus) and US defense contractors, with no connection whatsoever to RR (Richtech Robotics Inc), a US robotics company.",,992,89,0.004311,True,2026-04-19T11:42:45Z
610240,ULTA,bullish,bVAVTIjtapI,"Ulta Beauty, Inc.","If they deliver this, things will look good going forward, but now they are in a transitional period and the situation is a little bit tricky with increased competitiveness, but they have been in such situations also earlier. If they do it, I'm telling you a 2x is a minimal over the next few years.",UNCERTAIN,0.5,"The context mentions metrics like 1 billion cash flows, 6 billion return to shareholders, 200 new stores, and a 17 billion market cap with a 3 billion buyback, which could align with Ulta Beauty but the company is never explicitly named in the excerpt, making attribution uncertain.",REAL_ATTRIBUTION,0.99,"The quote explicitly discusses Ulta Beauty's financials (cash flows, new stores, share repurchases, EPS growth) and makes a conditional bullish prediction ('if they deliver this... a 2x is a minimal'), directly matching the implicit reference and conditional prediction rules for ULTA.",,1034,100,0.004602,True,2026-04-19T11:42:49Z
610244,AVB,bullish,BX8sgNS3QcE,"AvalonBay Communities, Inc.",The first one is Jerome Powell's term ending in May 15th of 2026. We're likely gonna have some kind of a hawk or a dovish Fed that's going to be appointed by the president of the United States because they want to lower interest rates and interest rates will likely come down as we have a new Fed chairman and this could be a major catalyst for the dividend stocks and for the REITs which many of the REITs have been flat for the last four or five years.,MIS_ATTRIBUTION,0.85,"The quote discusses REITs and dividend stocks broadly in the context of interest rate catalysts, with no specific mention of AvalonBay Communities or AVB — the speaker says they will show 'two of my favorite ones' but AVB is not named in this excerpt.",RETAG,0.88,"The speaker discusses REITs broadly as a sector catalyst, making the REIT sector ETF (VNQ) the appropriate ticker rather than the individual REIT stock AVB.",VNQ,1080,78,0.00441,True,2026-04-19T11:42:52Z
